Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Via 2;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario;Numero Verbali
2017;07;19;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;Corso Castelfidardo;ARTT. 29 C. 1?47 ABBANDONO DI RIFIUTI REGOLAMENTO GESTIONE RIFIUTI URBANI;ABBANDONO DI RIFIUTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;07;19;POLIZIA MUNICIPALE;Amministrativa;Lungo Po Alessandro Antonelli;0;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;3
2017;07;19;POLIZIA MUNICIPALE;Amministrativa;Piazza Adriano;0;Corso F. Ferrucci;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;07;19;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;0;(Altri);ART. 10 C. 2/3 INOSSERVANZA ORDINANZA REGOLAMENTO INQUINAMENTO ACUSTICO;INOSSERVANZA ORDINANZA;INOTTEMPERANZA;REGOLAMENTO INQUINAMENTO ACUSTICO;1
2017;07;19;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;51;(Altri);ART. 6 C. 5 ALL. 2 REG. CEE N� 852/2004 ATTIVITA' PRODUTTIVE D.L.VO N� 193/2007;ALL. 2 REG. CEE N� 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO N� 193/2007;1
2017;07;19;POLIZIA MUNICIPALE;Tributaria;Corso Vercelli;165;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;19;POLIZIA MUNICIPALE;Tributaria;Via Exilles;47;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;19;POLIZIA MUNICIPALE;Tributaria;Via Paisiello;43;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;19;POLIZIA MUNICIPALE;Tributaria;Via Roasio;3;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;19;QUESTURA;Amministrativa;Corso Vercelli;93;(Altri);ARTT. 6 C. 1?11 C. 2 LEGGE REGIONALE 9/2016 T.U.L.P.S.;LEGGE REGIONALE 9/2016;VIDEOGIOCHI;T.U.L.P.S.;1
2017;07;19;QUESTURA;Amministrativa;Via Lauro Rossi;24;(Altri);ART. 18 C. 3 IN REL ART. 21 C. 2 PUBBLICITA' DEI PREZZI ATTIVITA' PRODUTTIVE ? L.R. 38/2006;PUBBLICITA' DEI PREZZI;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;257;(Altri);ART. 252 BIS C. 9 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;Corso Inghilterra;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;4
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Giardino Gustavo Colonnetti;0;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Parco M. Carrara;0;(Altri);ARTT. 80?87 FRUIZIONE PARCHI E GIARDINI PUBBLICI REGOLAMENTO VERDE PUBBLICO E PRIVATO;FRUIZIONE PARCHI E GIARDINI PUBBLICI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Strada Delle Cacce;40;(Altri);ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Via A. Scarlatti;24;(Altri);ARTT. 9?12 INDICAZIONI IN LINGUA ITALIANA ATTIVITA' PRODUTTIVE?D.L.VO 206/05;INDICAZIONI IN LINGUA ITALIANA;INDICAZIONE DEI PRODOTTI;ATTIVITA' PRODUTTIVE?D.L.VO 206/05;1
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Via Guastalla;20;(Altri);ARTT. 5 C. 1?10 C. 1 RUMORE ESTERNO REGOLAMENTO INQUINAMENTO ACUSTICO;RUMORE ESTERNO;ATTIVITA' RUMOROSE PERMANENTI;REGOLAMENTO INQUINAMENTO ACUSTICO;1
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Via Pasquale Paoli;40;(Altri);ART. 15 PUNTO 3 DETENZIONE ANIMALI NELLE ABITAZIONI REGOLAMENTO TUTELA E BENESSERE ANIMALI;DETENZIONE ANIMALI NELLE ABITAZIONI;DISPOSIZIONI GENERALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;07;20;POLIZIA MUNICIPALE;Amministrativa;Via R. Leoncavallo;57;(Altri);ARTT. 29 C. 1?47 ABBANDONO DI RIFIUTI REGOLAMENTO GESTIONE RIFIUTI URBANI;ABBANDONO DI RIFIUTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;07;20;POLIZIA MUNICIPALE;Tributaria;Via A. Manzoni;18;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;20;POLIZIA MUNICIPALE;Tributaria;Via A. Manzoni;18;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Corso Gaetano Scirea;0;Via Druento;ART. 255 ABBANDONI E DEPOSITI TUTELA AMBIENTE ? D.L.VO 152/06;ABBANDONI E DEPOSITI;RIFIUTI NON INGOMBRANTI E NON PERICOLOSI;TUTELA AMBIENTE ? D.L.VO 152/06;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Corso Monte Grappa;72;(Altri);ART. 3 C. 4 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;43;(Altri);ARTT. 7 C. 1?22 C. 1/6 ESERCIZI DI VICINATO ATTIVITA' PRODUTTIVE?D.L.vo 114/98;ESERCIZI DI VICINATO;ESERC. VEND. DETTAGLIO IN SEDE FISSA;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Piazza Don P. Albera;15;(Altri);ARTT. 11 C. 4?47 OPERAZIONE DI RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;OPERAZIONE DI RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Piazza Rivoli;7;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Via Delle Orfane;16;(Altri);ART. 10 C. 2/3 INOSSERVANZA ORDINANZA REGOLAMENTO INQUINAMENTO ACUSTICO;INOSSERVANZA ORDINANZA;INOTTEMPERANZA;REGOLAMENTO INQUINAMENTO ACUSTICO;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Via Delle Orfane;16;(Altri);ART. 5 C. 3 ATTIVITA' DI CONTROLLO E SANZIONI ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;ATTIVITA' DI CONTROLLO E SANZIONI;AUTORIZZAZIONE SANITARIA;ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Via G.L. Lagrange;31;(Altri);ART. 43 C. 1 LAVORO NOTTURNO REGOLAMENTO POLIZIA URBANA;LAVORO NOTTURNO;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Via Oslavia;36;(Altri);ART. 3 C. 5 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Via Rivarolo;6;(Altri);ART. 31 C. 7 DISTRUBUTORE GIOCATTOLI PRIVI MARCHIO CE PROD?VEND GIOCATTOLI D.L.VO 54/11;DISTRUBUTORE GIOCATTOLI PRIVI MARCHIO CE;MARCATURA CE;PROD?VEND GIOCATTOLI D.L.VO 54/11;1
2017;07;21;POLIZIA MUNICIPALE;Amministrativa;Via Romagnano;21;(Altri);ART. 3 C. 4 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.;1
2017;07;21;POLIZIA MUNICIPALE;Tributaria;Corso Svizzera;29;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;2
2017;07;21;POLIZIA MUNICIPALE;Tributaria;Piazza Galimberti;11;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;21;POLIZIA MUNICIPALE;Tributaria;Via Anastasio Germonio;19;(Altri);ART. 18 C. 2 OCCUPAZIONI FUORI DALLA SEDE STRADALE REGOLAMENTO C.O.S.A.P.;OCCUPAZIONI FUORI DALLA SEDE STRADALE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;21;POLIZIA MUNICIPALE;Tributaria;Via G. Giolitti;9;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ART. 10 PUNTO 2 ABBANDONO DI ANIMALI REGOLAMENTO TUTELA E BENESSERE ANIMALI;ABBANDONO DI ANIMALI;DISPOSIZIONI GENERALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;3
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ART. 16 C. 10 ATTIVITA' CONSENTITE IN PARCHI PUBBL. REGOLAMENTO POLIZIA URBANA;ATTIVITA' CONSENTITE IN PARCHI PUBBL.;DISP. PART. SALVAGUARDIA DEL VERDE;REGOLAMENTO POLIZIA URBANA;3
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ARTT. 80?87 FRUIZIONE PARCHI E GIARDINI PUBBLICI REGOLAMENTO VERDE PUBBLICO E PRIVATO;FRUIZIONE PARCHI E GIARDINI PUBBLICI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;3
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Corso Appio Claudio;116;(Altri);ARTT. 5 C. 1?10 C. 1 RUMORE ESTERNO REGOLAMENTO INQUINAMENTO ACUSTICO;RUMORE ESTERNO;ATTIVITA' RUMOROSE PERMANENTI;REGOLAMENTO INQUINAMENTO ACUSTICO;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Parco Vittime Del Rogo 6/12/2007;0;(Altri);ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Strada Delle Ghiacciaie;58;(Altri);ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Via Asigliano Vercellese;2;(Altri);ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Via Della Rocca;19;(Altri);ART. 6 OCCUPAZIONE ABUSIVA REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;OCCUPAZIONE ABUSIVA;OCCUPAZIONE NO SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Via I. Pizzi;4;(Altri);ART. 57 RISERVE DI PARCHEGGIO REGOLAMENTO C.O.S.A.P.;RISERVE DI PARCHEGGIO;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Via Murazzi Del Po;1;(Altri);ART. 14 BIS C. 2 VENDITA E SOMM. ALCOLICI SU ARRE PUBBL. ATT. PROD. ALCOLICI L. 125/01;VENDITA E SOMM. ALCOLICI SU ARRE PUBBL.;AREE PUBBLICHE;ATT. PROD. ALCOLICI L. 125/01;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Via Sandro Botticelli;67;(Altri);ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Via Spontini;0;(Altri);ART. 9 UNICO ATTIVITA' ESERCITATE REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;ATTIVITA' ESERCITATE;OCCUPAZIONE NO SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;1
2017;07;22;POLIZIA MUNICIPALE;Amministrativa;Via Stampatori;0;Via S.Maria;ART. 13 C. 2 NON CONFORME REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;NON CONFORME;OCCUPAZIONE NO SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;2
2017;07;22;POLIZIA MUNICIPALE;Tributaria;Via Della Rocca;19;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;22;POLIZIA MUNICIPALE;Tributaria;Via S. Anselmo;20;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;22;POLIZIA MUNICIPALE;Tributaria;Via Stampatori;0;Via S.Maria;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;23;POLIZIA MUNICIPALE;Amministrativa;Via Dronero;6;(Altri);ART. 44 C. 1 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;07;23;POLIZIA MUNICIPALE;Amministrativa;Via Dronero;6;(Altri);ART. 6 BIS OTTEMPERANZA REGOLAMENTO POLIZIA URBANA;OTTEMPERANZA;DISPOSIZIONI GENERALI;REGOLAMENTO POLIZIA URBANA;1
2017;07;23;POLIZIA MUNICIPALE;Amministrativa;Via Dronero;6;(Altri);ART. 6 IN REL ART. 54 L. 120/2010 DIVIETO ORE NOTTURNE ATTIVITA' PRODUTTIVE ? L..160/07;DIVIETO ORE NOTTURNE;VENDITA BEVANDE ALCOOLICHE;ATTIVITA' PRODUTTIVE ? L..160/07;1
2017;07;23;POLIZIA MUNICIPALE;Amministrativa;Via G. Carcano;0;(Altri);ART. 6 C. 1?12 C. 1 ATTIVITA' NON PROFESSIONALI REG. MUNICIPALE 378/17;ATTIVITA' NON PROFESSIONALI;DISPOSIZIONI GENERALI;REG. MUNICIPALE 378/17;1
2017;07;23;POLIZIA MUNICIPALE;Amministrativa;Via G. Carcano;48;(Altri);ART. 6 C. 1?12 C. 1 ATTIVITA' NON PROFESSIONALI REG. MUNICIPALE 378/17;ATTIVITA' NON PROFESSIONALI;DISPOSIZIONI GENERALI;REG. MUNICIPALE 378/17;1
2017;07;23;POLIZIA MUNICIPALE;Amministrativa;Via Rovereto;70;(Altri);ART. 46 C. 4 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;07;23;POLIZIA MUNICIPALE;Tributaria;Via Delle Orfane;16;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Corso Casale;400;(Altri);ART. 46 C. 1 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;135;(Altri);ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Corso Monte Grappa;45;(Altri);ARTT. 24 C. 1D.L.vo 507/93?4 C. 1?28 C. 4 AUTORIZZAZIONE REGOLAMENTO C.I.M.P. 2010;AUTORIZZAZIONE;DISPOSIZIONI GENERALI;REGOLAMENTO C.I.M.P. 2010;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;Corso A. Tassoni;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;176;(Altri);ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;276;(Altri);ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;Corso Castelfidardo;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;Corso Inghilterra;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ARTT. 11 C. 6?49 OCCUPAZIONE POSTEGGIO REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;OCCUPAZIONE POSTEGGIO;REGOLAMENTAZIONE POSTEGGI;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ARTT. 39?49 OBBLIGHI REGOLAMENTO AREE MERCATALI;OBBLIGHI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Via Borgaro;46;(Altri);ART. 193 IN REL ART. 258 C. 4 TRASPORTO RIFIUTI NON PERICOLOSI TUTELA AMBIENTE ? D.L.VO 152/06;TRASPORTO RIFIUTI NON PERICOLOSI;OBBLIGO DI TENUTA DEI FORMULARI;TUTELA AMBIENTE ? D.L.VO 152/06;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Via G. Gropello;21;(Altri);ARTT. 6 C. 2 C. 6?28 C. 4 IN REL ART. 24 C. 2D.L.vo 507/1993 SUBINGRESSO NELL' AUTORIZZAZIONE REGOLAMENTO C.I.M.P. 2010;SUBINGRESSO NELL' AUTORIZZAZIONE;DISPOSIZIONI GENERALI;REGOLAMENTO C.I.M.P. 2010;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Via Michele Lessona;87;(Altri);ART. 252 BIS C. 9 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Via Michele Lessona;87;(Altri);ART. 4 C. 5 UBICAZIONE E DIMENSIONI REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;UBICAZIONE E DIMENSIONI;OCCUPAZIONE SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Via Michele Lessona;87;(Altri);ART. 6 BIS OTTEMPERANZA REGOLAMENTO POLIZIA URBANA;OTTEMPERANZA;DISPOSIZIONI GENERALI;REGOLAMENTO POLIZIA URBANA;1
2017;07;24;POLIZIA MUNICIPALE;Amministrativa;Via Verolengo;84;(Altri);ART. 58 C. 1 AMMINSTRAZIONE DEGLI STABILI REGOLAMENTO POLIZIA URBANA;AMMINSTRAZIONE DEGLI STABILI;NORME ESERCIZI PUBBLICI E STABILI;REGOLAMENTO POLIZIA URBANA;1
2017;07;24;POLIZIA MUNICIPALE;Tributaria;Corso Francia;10;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;24;POLIZIA MUNICIPALE;Tributaria;Via Giuseppe Verdi;33;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;24;POLIZIA MUNICIPALE;Tributaria;Via Verolengo;84;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;25;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;0;(Altri);ARTT. 33?49 MODALITA' DI ACCESSO REGOLAMENTO AREE MERCATALI;MODALITA' DI ACCESSO;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;07;25;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;0;Via Perrero;ARTT. 33?49 MODALITA' DI ACCESSO REGOLAMENTO AREE MERCATALI;MODALITA' DI ACCESSO;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;2
2017;07;25;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;0;Via Vigone;ARTT. 33?49 MODALITA' DI ACCESSO REGOLAMENTO AREE MERCATALI;MODALITA' DI ACCESSO;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
